"prop"	"symbol"	"redirected"
"http://dbpedia.org/resource/Category:National_symbols_of_Tanzania"	"http://dbpedia.org/resource/Giraffe"	
"http://dbpedia.org/resource/Category:National_symbols_of_Tanzania"	"http://dbpedia.org/resource/Uhuru_Torch"	
"http://dbpedia.org/resource/Category:National_symbols_of_Tanzania"	"http://dbpedia.org/resource/Aberystwyth_(hymn_tune)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Tanzania"	"http://dbpedia.org/resource/Mungu_ibariki_Afrika"	
"http://dbpedia.org/resource/Category:National_symbols_of_Tanzania"	"http://dbpedia.org/resource/Coat_of_arms_of_Tanzania"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Flag_of_Zambia"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Aberystwyth_(hymn_tune)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Stand_and_Sing_of_Zambia,_Proud_and_Free"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Eagle"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Mulungushi_Rock_of_Authority"	
"http://dbpedia.org/resource/Category:National_symbols_of_Zambia"	"http://dbpedia.org/resource/Coat_of_arms_of_Zambia"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Viola_cucullata"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Black-capped_chickadee"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Abies_balsamea"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Flag_of_New_Brunswick"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Postage_stamps_and_postal_history_of_New_Brunswick"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Symbols_of_New_Brunswick"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Coat_of_arms_of_Moncton"	
"http://dbpedia.org/resource/Category:Provincial_symbols_of_New_Brunswick"	"http://dbpedia.org/resource/Coat_of_arms_of_New_Brunswick"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/National_symbols_of_Afghanistan"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/Flag_of_Afghanistan"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/Emblem_of_Afghanistan"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/Afghan_National_Anthem"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/List_of_countries_with_the_Islamic_symbols_displayed_on_their_flag"	
"http://dbpedia.org/resource/Category:National_symbols_of_Afghanistan"	"http://dbpedia.org/resource/National_anthem_of_the_Democratic_Republic_of_Afghanistan"	
"http://dbpedia.org/resource/Category:National_symbols_of_Eswatini"	"http://dbpedia.org/resource/Nkulunkulu_Mnikati_wetibusiso_temaSwati"	
"http://dbpedia.org/resource/Category:National_symbols_of_Eswatini"	"http://dbpedia.org/resource/Lion"	
"http://dbpedia.org/resource/Category:National_symbols_of_Eswatini"	"http://dbpedia.org/resource/Flag_of_Eswatini"	
"http://dbpedia.org/resource/Category:National_symbols_of_Eswatini"	"http://dbpedia.org/resource/African_elephant"	
"http://dbpedia.org/resource/Category:National_symbols_of_Eswatini"	"http://dbpedia.org/resource/Coat_of_arms_of_Eswatini"	
"http://dbpedia.org/resource/Category:National_symbols_of_Guinea"	"http://dbpedia.org/resource/Liberté_(anthem)"	
"http://dbpedia.org/resource/Category:National_symbols_of_Guinea"	"http://dbpedia.org/resource/Flag_of_Guinea"	
"http://dbpedia.org/resource/Category:National_symbols_of_Guinea"	"http://dbpedia.org/resource/African_elephant"	
"http://dbpedia.org/resource/Category:National_symbols_of_Guinea"	"http://dbpedia.org/resource/Columbidae"	
"http://dbpedia.org/resource/Category:National_symbols_of_Guinea"	"http://dbpedia.org/resource/Coat_of_arms_of_Guinea"	
"http://dbpedia.org/resource/Category:National_symbols_of_Ivory_Coast"	"http://dbpedia.org/resource/Flag_of_Ivory_Coast"	
"http://dbpedia.org/resource/Category:National_symbols_of_Ivory_Coast"	"http://dbpedia.org/resource/Coat_of_arms_of_Ivory_Coast"	
"http://dbpedia.org/resource/Category:National_symbols_of_Ivory_Coast"	"http://dbpedia.org/resource/African_elephant"	
"http://dbpedia.org/resource/Category:National_symbols_of_Ivory_Coast"	"http://dbpedia.org/resource/L'Abidjanaise"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Kimilsungia"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Kimjongilia"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Magnolia_sieboldii"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Flag_of_North_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Emblem_of_North_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Aegukka"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Magnolia"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/National_symbols_of_North_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_North_Korea"	"http://dbpedia.org/resource/Juche_Tower"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/National_symbols_of_South_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Flag_of_South_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Taegeuk"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Hongik_Ingan"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Aegukga"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Hibiscus_syriacus"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Siberian_tiger"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Emblem_of_South_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/List_of_South_Korean_flags"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Pledge_of_Allegiance_(South_Korea)"	
"http://dbpedia.org/resource/Category:National_symbols_of_South_Korea"	"http://dbpedia.org/resource/Seal_of_South_Korea"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Central_African_Republic"	"http://dbpedia.org/resource/Flag_of_the_Central_African_Republic"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Central_African_Republic"	"http://dbpedia.org/resource/African_elephant"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Central_African_Republic"	"http://dbpedia.org/resource/La_Renaissance"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Central_African_Republic"	"http://dbpedia.org/resource/Coat_of_arms_of_the_Central_African_Republic"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/Flag_of_the_Republic_of_the_Congo"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/Les_Trois_Glorieuses"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/Lion"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/African_elephant"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/La_Congolaise"	
"http://dbpedia.org/resource/Category:National_symbols_of_the_Republic_of_the_Congo"	"http://dbpedia.org/resource/Coat_of_arms_of_the_Republic_of_the_Congo"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/USS_Ohio_(SSGN-726)"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/White-tailed_deer"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/With_God,_all_things_are_possible"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Flag_of_Ohio"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Northern_cardinal"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Beautiful_Ohio"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/List_of_Ohio_state_symbols"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Eastern_racer"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Hang_On_Sloopy"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Isotelus"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Seal_of_Ohio"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Coluber_constrictor_foxii"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Trillium_grandiflorum"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Aesculus_glabra"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Dianthus_caryophyllus"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Tomato_juice"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Newark_Earthworks"	
"http://dbpedia.org/resource/Category:Symbols_of_Ohio"	"http://dbpedia.org/resource/Coccinella_septempunctata"	
"http://dbpedia.org/resource/Category:Symbols_of_Nagaland"	"http://dbpedia.org/resource/Gayal"	
"http://dbpedia.org/resource/Category:Symbols_of_Nagaland"	"http://dbpedia.org/resource/Emblem_of_Nagaland"	
"http://dbpedia.org/resource/Category:Symbols_of_Nagaland"	"http://dbpedia.org/resource/Rhododendron_arboreum"	
"http://dbpedia.org/resource/Category:Symbols_of_Nagaland"	"http://dbpedia.org/resource/Blyth's_tragopan"	
"http://dbpedia.org/resource/Category:Symbols_of_Nagaland"	"http://dbpedia.org/resource/Alnus_nepalensis"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Pseudotsuga_menziesii_var._menziesii"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Miss_Oregon"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Flag_of_Oregon"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/North_American_beaver"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Fusitriton_oregonensis"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Chinook_salmon"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/John_McLoughlin"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Thunderegg"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Jory_(soil)"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Square_dance"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Dungeness_crab"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Oregon,_My_Oregon"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Flavobacterium_akiainvivens"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Seal_of_Oregon"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Alis_volat_propriis"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Mahonia_aquifolium"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Tabitha_Moffatt_Brown"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Western_meadowlark"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/List_of_Oregon_state_symbols"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Sunstone"	
"http://dbpedia.org/resource/Category:Symbols_of_Oregon"	"http://dbpedia.org/resource/Papilio_machaon_oregonius"	
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Phrynosoma_douglassi_brevirostre"	"http://dbpedia.org/resource/Horned_lizard"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Second_Colorado_state_song"	"http://dbpedia.org/resource/Rocky_Mountain_High"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Sego_Lily"	"http://dbpedia.org/resource/Calochortus_nuttallii"
"http://dbpedia.org/resource/Category:Symbols_of_Idaho"	"http://dbpedia.org/resource/Flag_of_Idaho"	"http://dbpedia.org/resource/Flag_and_seal_of_Idaho"
"http://dbpedia.org/resource/Category:Symbols_of_Illinois"	"http://dbpedia.org/resource/Flag_of_Illinois"	"http://dbpedia.org/resource/Flag_and_seal_of_Illinois"
"http://dbpedia.org/resource/Category:Symbols_of_Pennsylvania"	"http://dbpedia.org/resource/Flag_of_Pennsylvania"	"http://dbpedia.org/resource/Coat_of_arms_of_Pennsylvania"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Beehive_State"	"http://dbpedia.org/resource/Utah"
"http://dbpedia.org/resource/Category:Symbols_of_Delaware"	"http://dbpedia.org/resource/Delaware_Diamond"	"http://dbpedia.org/resource/Ursa_Major"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Equality_State"	"http://dbpedia.org/resource/Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Big_Wonderful_Wyoming"	"http://dbpedia.org/resource/Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Centennial_State"	"http://dbpedia.org/resource/Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Cervus_canadensis_nelsoni"	"http://dbpedia.org/resource/Rocky_Mountain_elk"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Narrowleaf_Indian_paintbrush"	"http://dbpedia.org/resource/Castilleja_linariifolia"
"http://dbpedia.org/resource/Category:Symbols_of_Michigan"	"http://dbpedia.org/resource/Symbols_of_the_State_of_Michigan"	"http://dbpedia.org/resource/List_of_Michigan_state_symbols"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_bird"	"http://dbpedia.org/resource/Lark_bunting"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_fish"	"http://dbpedia.org/resource/Greenback_cutthroat_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_folk_dance"	"http://dbpedia.org/resource/Square_dance"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_fossil"	"http://dbpedia.org/resource/Stegosaurus"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_gemstone"	"http://dbpedia.org/resource/Beryl"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_grass"	"http://dbpedia.org/resource/Bouteloua_gracilis"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_insect"	"http://dbpedia.org/resource/Colorado_hairstreak"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_mammal"	"http://dbpedia.org/resource/Bighorn_sheep"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_mineral"	"http://dbpedia.org/resource/Rhodochrosite"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_motto"	"http://dbpedia.org/resource/Seal_of_Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_nickname"	"http://dbpedia.org/resource/Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_seal"	"http://dbpedia.org/resource/Seal_of_Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_slogan"	"http://dbpedia.org/resource/List_of_Colorado_state_symbols"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_soil"	"http://dbpedia.org/resource/Seitz_(soil)"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_stone"	"http://dbpedia.org/resource/Yule_Marble"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Colorado_state_tree"	"http://dbpedia.org/resource/Blue_spruce"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Dubhe"	"http://dbpedia.org/resource/Alpha_Ursae_Majoris"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/First_Colorado_state_song"	"http://dbpedia.org/resource/Where_the_Columbines_Grow"
"http://dbpedia.org/resource/Category:Symbols_of_New_Hampshire"	"http://dbpedia.org/resource/Flag_of_New_Hampshire"	"http://dbpedia.org/resource/Flag_and_seal_of_New_Hampshire"
"http://dbpedia.org/resource/Category:Symbols_of_Pennsylvania"	"http://dbpedia.org/resource/Flag_of_the_Commonwealth_of_Pennsylvania"	"http://dbpedia.org/resource/Coat_of_arms_of_Pennsylvania"
"http://dbpedia.org/resource/Category:Symbols_of_Kansas"	"http://dbpedia.org/resource/Flag_of_the_State_of_Kansas"	"http://dbpedia.org/resource/Flag_of_Kansas"
"http://dbpedia.org/resource/Category:Symbols_of_Nebraska"	"http://dbpedia.org/resource/Flag_of_the_State_of_Nebraska"	"http://dbpedia.org/resource/Flag_of_Nebraska"
"http://dbpedia.org/resource/Category:Symbols_of_New_Hampshire"	"http://dbpedia.org/resource/Flag_of_the_State_of_New_Hampshire"	"http://dbpedia.org/resource/Flag_and_seal_of_New_Hampshire"
"http://dbpedia.org/resource/Category:Symbols_of_Texas"	"http://dbpedia.org/resource/Flag_of_the_State_of_Texas"	"http://dbpedia.org/resource/Flag_of_Texas"
"http://dbpedia.org/resource/Category:Symbols_of_Arizona"	"http://dbpedia.org/resource/Arizona_Trout"	"http://dbpedia.org/resource/Apache_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Delaware"	"http://dbpedia.org/resource/Peach_pie"	"http://dbpedia.org/resource/List_of_pies,_tarts_and_flans"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Calamospiza_melanocorys"	"http://dbpedia.org/resource/Lark_bunting"
"http://dbpedia.org/resource/Category:Symbols_of_Oklahoma"	"http://dbpedia.org/resource/Rose_rock"	"http://dbpedia.org/resource/Desert_rose_(crystal)"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Cowboy_State"	"http://dbpedia.org/resource/Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Yellow_topaz"	"http://dbpedia.org/resource/Topaz"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Larus_californicus"	"http://dbpedia.org/resource/California_gull"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Oncorhynchus_clarki"	"http://dbpedia.org/resource/Cutthroat_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Oncorhynchus_clarki_stomias"	"http://dbpedia.org/resource/Greenback_cutthroat_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Oncorhynchus_clarki_utah"	"http://dbpedia.org/resource/Bonneville_cutthroat_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Kansas"	"http://dbpedia.org/resource/Ornate_Box_Turtle"	"http://dbpedia.org/resource/Ornate_box_turtle"
"http://dbpedia.org/resource/Category:Symbols_of_Kansas"	"http://dbpedia.org/resource/Sunflower_State"	"http://dbpedia.org/resource/Kansas"
"http://dbpedia.org/resource/Category:Symbols_of_Arizona"	"http://dbpedia.org/resource/Grand_Canyon_State"	"http://dbpedia.org/resource/Arizona"
"http://dbpedia.org/resource/Category:Symbols_of_Michigan"	"http://dbpedia.org/resource/Gulo_gulo_luscus"	"http://dbpedia.org/resource/Wolverine"
"http://dbpedia.org/resource/Category:Symbols_of_Pennsylvania"	"http://dbpedia.org/resource/Great_Seal_of_the_Commonwealth_of_Pennsylvania"	"http://dbpedia.org/resource/Seal_of_Pennsylvania"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_Colorado"	"http://dbpedia.org/resource/Seal_of_Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Kansas"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_Kansas"	"http://dbpedia.org/resource/Seal_of_Kansas"
"http://dbpedia.org/resource/Category:Symbols_of_Nebraska"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_Nebraska"	"http://dbpedia.org/resource/Seal_of_Nebraska"
"http://dbpedia.org/resource/Category:Symbols_of_New_Hampshire"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_New_Hampshire"	"http://dbpedia.org/resource/Flag_and_seal_of_New_Hampshire"
"http://dbpedia.org/resource/Category:Symbols_of_Utah"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_Utah"	"http://dbpedia.org/resource/Seal_of_Utah"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Great_Seal_of_the_State_of_Wyoming"	"http://dbpedia.org/resource/Seal_of_Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Hypaurotis_crysalus"	"http://dbpedia.org/resource/Colorado_hairstreak"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Insignia_of_the_State_of_Colorado"	"http://dbpedia.org/resource/Colorado"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Sturnella_neglecta"	"http://dbpedia.org/resource/Western_meadowlark"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Chrysemys_picta_bellii"	"http://dbpedia.org/resource/Painted_turtle"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Chrysemys_picta_dorsalis"	"http://dbpedia.org/resource/Painted_turtle"
"http://dbpedia.org/resource/Category:Symbols_of_Michigan"	"http://dbpedia.org/resource/Coat-of-Arms_of_the_State_of_Michigan"	"http://dbpedia.org/resource/Flag_of_Michigan"
"http://dbpedia.org/resource/Category:Symbols_of_Colorado"	"http://dbpedia.org/resource/Rocky_Mountain_Bighorn_Sheep"	"http://dbpedia.org/resource/Bighorn_sheep"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_Indian_paintbrush"	"http://dbpedia.org/resource/Castilleja_linariifolia"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_bird"	"http://dbpedia.org/resource/Western_meadowlark"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_coin"	"http://dbpedia.org/resource/Sacagawea_dollar"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_dinosaur"	"http://dbpedia.org/resource/Triceratops"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_emblem"	"http://dbpedia.org/resource/Bucking_Horse_and_Rider"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_fish"	"http://dbpedia.org/resource/Cutthroat_trout"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_flag"	"http://dbpedia.org/resource/Flag_of_Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_flower"	"http://dbpedia.org/resource/Castilleja_linariifolia"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_fossil"	"http://dbpedia.org/resource/Knightia"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_gemstone"	"http://dbpedia.org/resource/Nephrite"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_grass"	"http://dbpedia.org/resource/Pascopyrum"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_mammal"	"http://dbpedia.org/resource/American_bison"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_motto"	"http://dbpedia.org/resource/List_of_Wyoming_state_symbols"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_nickname"	"http://dbpedia.org/resource/Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_reptile"	"http://dbpedia.org/resource/Horned_lizard"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_seal"	"http://dbpedia.org/resource/Seal_of_Wyoming"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_song"	"http://dbpedia.org/resource/Wyoming_(song)"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_sport"	"http://dbpedia.org/resource/Rodeo"
"http://dbpedia.org/resource/Category:Symbols_of_Wyoming"	"http://dbpedia.org/resource/Wyoming_state_tree"	"http://dbpedia.org/resource/Populus_deltoides"
